,categoryName,isAdvertisement,isLocalGuide,language,likesCount,publishAt,publishedAtDate,reviewContext/Reservation recommended,reviewContext/Visited on,reviewContext/Wait time,reviewerNumberOfReviews,reviewsCount,stars,state,temporarilyClosed,text,title,totalScore,responseFromOwnerDate,responseFromOwnerText,sentiment,cleaned_text
948,Farmers' market,False,True,en,0,a month ago,2025-08-09T03:12:22.413Z,None,None,None,34,1917,5,Northern Territory,False,Smallish market but a variety of stalls including fresh fruit and vegetables. Reasonable number of food stalls with a good range,Parap Village Markets,4.5,None,None,Positive,smallish market variety stall including fresh fruit vegetable reasonable number food stall good range
949,Farmers' market,False,True,en,0,a month ago,2025-08-08T05:57:08.965Z,None,None,None,16,1917,1,Northern Territory,False,"It’s my first time in Darwin and I heard so much about how good the laksa is in Darwin, When I arrived at the market I saw there was a long queue at Mary Laksa, the much hype of the laksa. After I have bought the combination laksa, the first thing I did was to taste the broth. My goodness it’s nothing like Laksa! Far from it. I suppose most of the laksa stall owners are not from Malaysia or Singapore. It’s also fell short of the taste in Sydney, Melbourne or Brisbane. For goodness sake, even if you have not been to Malaysia or Singapore, at least taste some laksa before cooking laksa. The ingredients in the laksa are laughable, there are cauliflower, bumpkins, long beans, wan tans, fake crab sticks, etc. At the end I threw away about 90% of the laksa.",Parap Village Markets,4.5,None,None,Positive,first time darwin heard much good laksa darwin arrived market saw long queue mary laksa much hype laksa bought combination laksa first thing taste broth goodness nothing like laksa far suppose laksa stall owner malaysia singapore also fell short taste sydney melbourne brisbane goodness sake even malaysia singapore least taste laksa cooking laksa ingredient laksa laughable cauliflower bumpkin long bean wan tan fake crab stick etc end threw away 90 laksa
950,Farmers' market,False,True,en,0,a month ago,2025-08-06T08:10:43.707Z,None,None,None,21,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
951,Farmers' market,False,True,en,0,a month ago,2025-08-06T01:03:55.503Z,None,None,None,547,1917,5,Northern Territory,False,"One of the best village markets I've ever been to.
What it lacks in size, it makes up in quality. Nice fresh produce, hot food like laksa, satay, banh mi and more.  I highly recommend the satay stall and purple lady laksa.
There are also juice bars, flower stalls and crafts, as well as plenty of nice cafes nearby.",Parap Village Markets,4.5,None,None,Positive,one best village market ive ever lack size make quality nice fresh produce hot food like laksa satay banh mi highly recommend satay stall purple lady laksa also juice bar flower stall craft well plenty nice cafe nearby
952,Farmers' market,False,True,en,0,a month ago,2025-08-04T20:19:35.745Z,None,None,None,166,1917,5,Northern Territory,False,All sorts,Parap Village Markets,4.5,None,None,Neutral,sort
953,Farmers' market,False,True,en,0,a month ago,2025-08-04T03:21:35.418Z,None,None,None,9,1917,4,Northern Territory,False,"평범한 스트릿 마켓이며, 물가는 싸지 않지만 물건이 다양하다.",Parap Village Markets,4.5,None,None,Positive,평범한 스트릿 마켓이며 물가는 싸지 않지만 물건이 다양하다
954,Farmers' market,False,True,en,0,a month ago,2025-08-01T02:17:34.800Z,None,None,None,170,1917,5,Northern Territory,False,Variety of Asian cuisine. Easily reached by public transport from Darwin CBD.,Parap Village Markets,4.5,None,None,Positive,variety asian cuisine easily reached public transport darwin cbd
955,Farmers' market,False,True,en,0,a month ago,2025-07-31T23:29:59.660Z,None,None,None,45,1917,5,Northern Territory,False,Great place to be when the market is on. Good options of food stalls and cafe. Fresh veg and fruit.,Parap Village Markets,4.5,None,None,Positive,great place market good option food stall cafe fresh veg fruit
956,Farmers' market,False,True,en,0,a month ago,2025-07-31T10:50:03.588Z,None,None,None,29,1917,5,Northern Territory,False,"Love parap market 🤩
I coming for holiday to Darwin and love parap market .. FOODS 😋, FRUITS 😋

I try Chiken and squid satay OMG 😋😋 best
Beef chilly curry puff pastry yum …

They accept CARD OR CASH so don’t worry

Not big market but good for visit and have a taste meals culinary 😋😋",Parap Village Markets,4.5,None,None,Positive,love parap market coming holiday darwin love parap market food fruit try chiken squid satay omg best beef chilly curry puff pastry yum accept card cash dont worry big market good visit taste meal culinary
957,Farmers' market,False,True,en,0,a month ago,2025-07-30T13:52:15.464Z,None,None,None,67,1917,4,Northern Territory,False,"There's plenty of food here, mainly.",Parap Village Markets,4.5,None,None,Positive,there plenty food mainly
958,Farmers' market,False,True,en,0,a month ago,2025-07-30T09:06:25.055Z,None,None,None,240,1917,5,Northern Territory,False,"Parap Market is one of my favourites in Darwin. It’s open every Saturday from 8 am to 2 pm, all year round; but it’s especially lovely during the dry season. The weather in July is absolutely delicious; cool in the morning with clear skies, which makes it the perfect setting to enjoy a bowl of laksa or something fresh while walking around.

There’s a great mix of stalls offering food from all over Southeast Asia, fresh produce, handmade goods, flowers, and local art. My absolute go to is the Popia; the spring rolls here are the best!! I also always get the Vietnamese pork skewers and paw paw salad—so yummy:) The smoothie and juice stalls are beautiful too; perfect for something cool and refreshing when it's starting to warm up.

It does get busy, but parking is usually okay if you arrive early or don’t mind walking a little. Dogs aren’t allowed in the market area, which is a shame if you’re bringing your pup along—but good to know ahead of time.

I don’t have many photos from my visits here; which says a lot because I usually take heaps—but I’m too busy living my best life eating all the food 😆

Highly recommend checking it out if you're in Darwin. I love it!",Parap Village Markets,4.5,None,None,Positive,parap market one favourite darwin open every saturday 8 2 pm year round especially lovely dry season weather july absolutely delicious cool morning clear sky make perfect setting enjoy bowl laksa something fresh walking around there great mix stall offering food southeast asia fresh produce handmade good flower local art absolute go popia spring roll best also always get vietnamese pork skewer paw paw saladso yummy smoothie juice stall beautiful perfect something cool refreshing starting warm get busy parking usually okay arrive early dont mind walking little dog arent allowed market area shame youre bringing pup alongbut good know ahead time dont many photo visit say lot usually take heapsbut im busy living best life eating food highly recommend checking youre darwin love
959,Farmers' market,False,True,en,0,a month ago,2025-07-27T08:29:20.592Z,None,None,None,43,1917,3,Northern Territory,False,"Gorgeous buzzy market, Mary’s Laksa was worth the wait. Unfortunately I got food poisoning from a fruit salad purchased at the fruit stand, spent the next day with diarrhoea and stomach cramps. Avoid the melon or make sure you grab a cool one from the eski. I thought I was safe to eat cut fruit in Australia, clearly not in Darwin’s hot humid climate.",Parap Village Markets,4.5,None,None,Positive,gorgeous buzzy market mary laksa worth wait unfortunately got food poisoning fruit salad purchased fruit stand spent next day diarrhoea stomach cramp avoid melon make sure grab cool one eski thought safe eat cut fruit australia clearly darwin hot humid climate
960,Farmers' market,False,False,en,0,a month ago,2025-07-27T06:28:42.252Z,None,None,None,16,1917,5,Northern Territory,False,Great food and local crafts.,Parap Village Markets,4.5,None,None,Positive,great food local craft
961,Farmers' market,False,True,en,0,a month ago,2025-07-26T06:13:58.727Z,None,None,None,350,1917,3,Northern Territory,False,"Hard to find parking, crowded facility, lots of similar product, no where to sit and enjoy a coffee or similar",Parap Village Markets,4.5,None,None,Positive,hard find parking crowded facility lot similar product sit enjoy coffee similar
962,Farmers' market,False,True,en,0,a month ago,2025-07-26T05:37:17.761Z,None,None,None,31,1917,5,Northern Territory,False,"LOVED the market!
Great choices for food and drink!
Incredible Laksa and I really enjoyed the Korean corn dog!",Parap Village Markets,4.5,None,None,Positive,loved market great choice food drink incredible laksa really enjoyed korean corn dog
963,Farmers' market,False,True,en,0,a month ago,2025-07-26T00:16:04.384Z,None,None,None,383,1917,5,Northern Territory,False,Great place for market food and gifts,Parap Village Markets,4.5,None,None,Positive,great place market food gift
964,Farmers' market,False,True,en,0,a month ago,2025-07-25T11:04:29.628Z,None,None,None,205,1917,4,Northern Territory,False,"Great market, we brought jewellery and some rocks from local area, we ate this delicious hotdog & cheese on a stick",Parap Village Markets,4.5,None,None,Positive,great market brought jewellery rock local area ate delicious hotdog cheese stick
965,Farmers' market,False,True,en,0,a month ago,2025-07-25T10:45:30.508Z,None,None,None,21,1917,3,Northern Territory,False,To crowded for me.Could hardly even walk around .Didn't stay long.,Parap Village Markets,4.5,None,None,Negative,crowded mecould hardly even walk around didnt stay long
966,Farmers' market,False,True,en,0,a month ago,2025-07-24T14:11:55.610Z,None,None,None,258,1917,3,Northern Territory,False,"We got there reasonably early but still struggled to find a parking spot close by. The food stalls looked to have some amazing dishes, and there was a variety of other stalls, but there were a lot of people in a small area.",Parap Village Markets,4.5,None,None,Positive,got reasonably early still struggled find parking spot close food stall looked amazing dish variety stall lot people small area
967,Farmers' market,False,True,en,0,a month ago,2025-07-24T05:18:41.412Z,None,None,None,87,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
968,Farmers' market,False,False,en,0,2 months ago,2025-07-21T08:25:22.649Z,None,None,None,12,1917,5,Northern Territory,False,A lovely coffee shop on the corner. I was very disappointed that the community shop was not open as per the sign on the door. After two tries gave up. I do know that on the weekends the markets are great and worth a visit.,Parap Village Markets,4.5,None,None,Positive,lovely coffee shop corner disappointed community shop open per sign door two try gave know weekend market great worth visit
